0.000000 0.000000 0.000000
0.010000 0.012500 0.000000
0.020000 0.024752 0.000125
0.030000 0.036763 0.000371
0.040000 0.048541 0.000735
0.050000 0.060094 0.001213
0.060000 0.071428 0.001802
0.070000 0.082550 0.002498
0.080000 0.093468 0.003299
0.090000 0.104186 0.004201
0.100000 0.114710 0.005200
0.110000 0.125048 0.006295
0.120000 0.135203 0.007483
0.130000 0.145182 0.008760
0.140000 0.154989 0.010124
0.150000 0.164629 0.011573
0.160000 0.174108 0.013104
0.170000 0.183429 0.014714
0.180000 0.192597 0.016401
0.190000 0.201616 0.018163
0.200000 0.210490 0.019997
0.210000 0.219223 0.021902
0.220000 0.227819 0.023875
0.230000 0.236282 0.025915
0.240000 0.244615 0.028019
0.250000 0.252821 0.030184
0.260000 0.260903 0.032411
0.270000 0.268866 0.034696
0.280000 0.276712 0.037037
0.290000 0.284443 0.039434
0.300000 0.292063 0.041884
0.310000 0.299575 0.044386
0.320000 0.306981 0.046938
0.330000 0.314284 0.049538
0.340000 0.321486 0.052186
0.350000 0.328590 0.054879
0.360000 0.335598 0.057616
0.370000 0.342512 0.060396
0.380000 0.349335 0.063217
0.390000 0.356068 0.066078
0.400000 0.362715 0.068978
0.410000 0.369276 0.071915
0.420000 0.375754 0.074889
0.430000 0.382151 0.077898
0.440000 0.388469 0.080940
0.450000 0.394708 0.084015
0.460000 0.400872 0.087122
0.470000 0.406962 0.090260
0.480000 0.412979 0.093427
0.490000 0.418924 0.096622
0.500000 0.424801 0.099845
0.510000 0.430610 0.103095
0.520000 0.436352 0.106370
0.530000 0.442029 0.109670
0.540000 0.447642 0.112994
0.550000 0.453193 0.116340
0.560000 0.458683 0.119709
0.570000 0.464113 0.123098
0.580000 0.469485 0.126508
0.590000 0.474799 0.129938
0.600000 0.480058 0.133387
0.610000 0.485261 0.136854
0.620000 0.490411 0.140338
0.630000 0.495507 0.143838
0.640000 0.500553 0.147355
0.650000 0.505547 0.150887
0.660000 0.510492 0.154434
0.670000 0.515388 0.157994
0.680000 0.520237 0.161568
