0.000000 -4.950000 7.500000
0.010000 -4.949495 7.500000
0.020000 -4.948985 7.500000
0.030000 -4.948469 7.500000
0.040000 -4.947949 7.500000
0.050000 -4.947423 7.500000
0.060000 -4.946892 7.500000
0.070000 -4.946356 7.500000
0.080000 -4.945814 7.500000
0.090000 -4.945266 7.500000
0.100000 -4.944714 7.500000
0.110000 -4.944155 7.500000
0.120000 -4.943591 7.500000
0.130000 -4.943021 7.500000
0.140000 -4.942446 7.500000
0.150000 -4.941864 7.500000
0.160000 -4.941277 7.500000
0.170000 -4.940684 7.500000
0.180000 -4.940085 7.500000
0.190000 -4.939480 7.500000
0.200000 -4.938868 7.500000
0.210000 -4.938251 7.500000
0.220000 -4.937627 7.500000
0.230000 -4.936997 7.500000
0.240000 -4.936361 7.500000
0.250000 -4.935718 7.500000
0.260000 -4.935069 7.500000
0.270000 -4.934413 7.500000
0.280000 -4.933750 7.500000
0.290000 -4.933081 7.500000
0.300000 -4.932405 7.500000
0.310000 -4.931722 7.500000
0.320000 -4.931033 7.500000
0.330000 -4.930336 7.500000
0.340000 -4.929632 7.500000
0.350000 -4.928922 7.500000
0.360000 -4.928204 7.500000
0.370000 -4.927478 7.500000
0.380000 -4.926746 7.500000
0.390000 -4.926006 7.500000
0.400000 -4.925258 7.500000
0.410000 -4.924503 7.500000
0.420000 -4.923741 7.500000
0.430000 -4.922971 7.500000
0.440000 -4.922193 7.500000
0.450000 -4.921407 7.500000
0.460000 -4.920613 7.500000
0.470000 -4.919811 7.500000
0.480000 -4.919001 7.500000
0.490000 -4.918183 7.500000
0.500000 -4.917356 7.500000
0.510000 -4.916521 7.500000
0.520000 -4.915678 7.500000
0.530000 -4.914826 7.500000
0.540000 -4.913966 7.500000
0.550000 -4.913097 7.500000
0.560000 -4.912219 7.500000
0.570000 -4.911333 7.500000
0.580000 -4.910437 7.500000
0.590000 -4.909532 7.500000
0.600000 -4.908618 7.500000
0.610000 -4.907695 7.500000
0.620000 -4.906763 7.500000
0.630000 -4.905821 7.500000
0.640000 -4.904870 7.500000
0.650000 -4.903909 7.500000
0.660000 -4.902938 7.500000
0.670000 -4.901958 7.500000
0.680000 -4.900968 7.500000
0.690000 -4.899967 7.500000
0.700000 -4.898957 7.500000
0.710000 -4.897936 7.500000
0.720000 -4.896905 7.500000
0.730000 -4.895864 7.500000
0.740000 -4.894812 7.500000
0.750000 -4.893750 7.500000
0.760000 -4.892676 7.500000
0.770000 -4.891592 7.500000
0.780000 -4.890497 7.500000
0.790000 -4.889391 7.500000
0.800000 -4.888274 7.500000
0.810000 -4.887145 7.500000
0.820000 -4.886005 7.500000
0.830000 -4.884854 7.500000
0.840000 -4.883691 7.500000
0.850000 -4.882516 7.500000
0.860000 -4.881329 7.500000
0.870000 -4.880131 7.500000
0.880000 -4.878920 7.500000
0.890000 -4.877697 7.500000
0.900000 -4.876461 7.500000
0.910000 -4.875214 7.500000
0.920000 -4.873953 7.500000
0.930000 -4.872680 7.500000
0.940000 -4.871394 7.500000
0.950000 -4.870095 7.500000
0.960000 -4.868783 7.500000
0.970000 -4.867457 7.500000
0.980000 -4.866118 7.500000
0.990000 -4.864766 7.500000
1.000000 -4.863400 7.500000
1.010000 -4.862020 7.500000
1.020000 -4.860627 7.500000
1.030000 -4.859219 7.500000
1.040000 -4.857797 7.500000
1.050000 -4.856360 7.500000
1.060000 -4.854909 7.500000
1.070000 -4.853444 7.500000
1.080000 -4.851963 7.500000
1.090000 -4.850468 7.500000
1.100000 -4.848958 7.500000
1.110000 -4.847432 7.500000
1.120000 -4.845891 7.500000
1.130000 -4.844334 7.500000
1.140000 -4.842762 7.500000
1.150000 -4.841174 7.500000
1.160000 -4.839569 7.500000
1.170000 -4.837949 7.500000
1.180000 -4.836312 7.500000
1.190000 -4.834659 7.500000
1.200000 -4.832988 7.500000
1.210000 -4.831301 7.500000
1.220000 -4.829597 7.500000
1.230000 -4.827876 7.500000
1.240000 -4.826138 7.500000
1.250000 -4.824381 7.500000
1.260000 -4.822607 7.500000
1.270000 -4.820816 7.500000
1.280000 -4.819006 7.500000
1.290000 -4.817177 7.500000
1.300000 -4.815331 7.500000
1.310000 -4.813465 7.500000
1.320000 -4.811581 7.500000
1.330000 -4.809678 7.500000
1.340000 -4.807755 7.500000
1.350000 -4.805814 7.500000
1.360000 -4.803852 7.500000
1.370000 -4.801871 7.500000
1.380000 -4.799870 7.500000
1.390000 -4.797848 7.500000
1.400000 -4.795806 7.500000
1.410000 -4.793744 7.500000
1.420000 -4.791660 7.500000
1.430000 -4.789556 7.500000
1.440000 -4.787430 7.500000
1.450000 -4.785283 7.500000
1.460000 -4.783114 7.500000
1.470000 -4.780923 7.500000
1.480000 -4.778710 7.500000
1.490000 -4.776475 7.500000
1.500000 -4.774217 7.500000
1.510000 -4.771937 7.500000
1.520000 -4.769633 7.500000
1.530000 -4.767306 7.500000
1.540000 -4.764956 7.500000
1.550000 -4.762581 7.500000
1.560000 -4.760183 7.500000
1.570000 -4.757761 7.500000
1.580000 -4.755314 7.500000
1.590000 -4.752842 7.500000
1.600000 -4.750346 7.500000
1.610000 -4.747824 7.500000
1.620000 -4.745277 7.500000
1.630000 -4.742704 7.500000
1.640000 -4.740105 7.500000
1.650000 -4.737480 7.500000
1.660000 -4.734828 7.500000
1.670000 -4.732149 7.500000
1.680000 -4.729444 7.500000
1.690000 -4.726711 7.500000
1.700000 -4.723951 7.500000
1.710000 -4.721162 7.500000
1.720000 -4.718346 7.500000
1.730000 -4.715501 7.500000
1.740000 -4.712627 7.500000
1.750000 -4.709724 7.500000
1.760000 -4.706792 7.500000
1.770000 -4.703830 7.500000
1.780000 -4.700839 7.500000
1.790000 -4.697817 7.500000
1.800000 -4.694765 7.500000
1.810000 -4.691681 7.500000
1.820000 -4.688567 7.500000
1.830000 -4.685421 7.500000
1.840000 -4.682244 7.500000
1.850000 -4.679034 7.500000
1.860000 -4.675792 7.500000
1.870000 -4.672517 7.500000
1.880000 -4.669209 7.500000
1.890000 -4.665868 7.500000
1.900000 -4.662493 7.500000
1.910000 -4.659084 7.500000
1.920000 -4.655640 7.500000
1.930000 -4.652162 7.500000
1.940000 -4.648648 7.500000
1.950000 -4.645099 7.500000
1.960000 -4.641514 7.500000
1.970000 -4.637893 7.500000
1.980000 -4.634236 7.500000
1.990000 -4.630541 7.500000
2.000000 -4.626809 7.500000
2.010000 -4.623039 7.500000
2.020000 -4.619232 7.500000
2.030000 -4.615386 7.500000
2.040000 -4.611501 7.500000
2.050000 -4.607576 7.500000
2.060000 -4.603613 7.500000
2.070000 -4.599609 7.500000
2.080000 -4.595564 7.500000
2.090000 -4.591479 7.500000
2.100000 -4.587353 7.500000
2.110000 -4.583184 7.500000
2.120000 -4.578974 7.500000
2.130000 -4.574721 7.500000
2.140000 -4.570426 7.500000
2.150000 -4.566086 7.500000
2.160000 -4.561704 7.500000
2.170000 -4.557276 7.500000
2.180000 -4.552804 7.500000
2.190000 -4.548287 7.500000
2.200000 -4.543724 7.500000
2.210000 -4.539116 7.500000
2.220000 -4.534460 7.500000
2.230000 -4.529758 7.500000
2.240000 -4.525008 7.500000
2.250000 -4.520210 7.500000
2.260000 -4.515364 7.500000
2.270000 -4.510468 7.500000
2.280000 -4.505524 7.500000
2.290000 -4.500529 7.500000
2.300000 -4.495484 7.500000
2.310000 -4.490388 7.500000
2.320000 -4.485240 7.500000
2.330000 -4.480040 7.500000
2.340000 -4.474788 7.500000
2.350000 -4.469483 7.500000
2.360000 -4.464124 7.500000
2.370000 -4.458711 7.500000
2.380000 -4.453244 7.500000
2.390000 -4.447721 7.500000
2.400000 -4.442142 7.500000
2.410000 -4.436508 7.500000
2.420000 -4.430816 7.500000
2.430000 -4.425066 7.500000
2.440000 -4.419259 7.500000
2.450000 -4.413393 7.500000
2.460000 -4.407468 7.500000
2.470000 -4.401482 7.500000
2.480000 -4.395437 7.500000
2.490000 -4.389330 7.500000
2.500000 -4.383162 7.500000
2.510000 -4.376931 7.500000
2.520000 -4.370637 7.500000
2.530000 -4.364280 7.500000
2.540000 -4.357859 7.500000
2.550000 -4.351372 7.500000
2.560000 -4.344821 7.500000
2.570000 -4.338203 7.500000
2.580000 -4.331518 7.500000
2.590000 -4.324766 7.500000
2.600000 -4.317945 7.500000
2.610000 -4.311056 7.500000
2.620000 -4.304097 7.500000
2.630000 -4.297067 7.500000
2.640000 -4.289967 7.500000
2.650000 -4.282795 7.500000
2.660000 -4.275550 7.500000
2.670000 -4.268233 7.500000
2.680000 -4.260841 7.500000
2.690000 -4.253375 7.500000
2.700000 -4.245833 7.500000
2.710000 -4.238215 7.500000
2.720000 -4.230520 7.500000
2.730000 -4.222748 7.500000
2.740000 -4.214897 7.500000
2.750000 -4.206967 7.500000
2.760000 -4.198956 7.500000
2.770000 -4.190865 7.500000
2.780000 -4.182692 7.500000
2.790000 -4.174436 7.500000
2.800000 -4.166097 7.500000
2.810000 -4.157674 7.500000
2.820000 -4.149165 7.500000
2.830000 -4.140571 7.500000
2.840000 -4.131890 7.500000
2.850000 -4.123121 7.500000
2.860000 -4.114264 7.500000
2.870000 -4.105317 7.500000
2.880000 -4.096280 7.500000
2.890000 -4.087151 7.500000
2.900000 -4.077931 7.500000
2.910000 -4.068617 7.500000
2.920000 -4.059209 7.500000
2.930000 -4.049706 7.500000
2.940000 -4.040107 7.500000
2.950000 -4.030411 7.500000
2.960000 -4.020617 7.500000
2.970000 -4.010725 7.500000
2.980000 -4.000732 7.500000
2.990000 -3.990638 7.500000
3.000000 -3.980443 7.500000
3.010000 -3.970144 7.500000


0.000000 -5.050000 7.500000
0.010000 -5.050505 7.500000
0.020000 -5.051015 7.500000
0.030000 -5.051531 7.500000
0.040000 -5.052051 7.500000
0.050000 -5.052577 7.500000
0.060000 -5.053108 7.500000
0.070000 -5.053644 7.500000
0.080000 -5.054186 7.500000
0.090000 -5.054734 7.500000
0.100000 -5.055286 7.500000
0.110000 -5.055845 7.500000
0.120000 -5.056409 7.500000
0.130000 -5.056979 7.500000
0.140000 -5.057554 7.500000
0.150000 -5.058136 7.500000
0.160000 -5.058723 7.500000
0.170000 -5.059316 7.500000
0.180000 -5.059915 7.500000
0.190000 -5.060520 7.500000
0.200000 -5.061132 7.500000
0.210000 -5.061749 7.500000
0.220000 -5.062373 7.500000
0.230000 -5.063003 7.500000
0.240000 -5.063639 7.500000
0.250000 -5.064282 7.500000
0.260000 -5.064931 7.500000
0.270000 -5.065587 7.500000
0.280000 -5.066250 7.500000
0.290000 -5.066919 7.500000
0.300000 -5.067595 7.500000
0.310000 -5.068278 7.500000
0.320000 -5.068967 7.500000
0.330000 -5.069664 7.500000
0.340000 -5.070368 7.500000
0.350000 -5.071078 7.500000
0.360000 -5.071796 7.500000
0.370000 -5.072522 7.500000
0.380000 -5.073254 7.500000
0.390000 -5.073994 7.500000
0.400000 -5.074742 7.500000
0.410000 -5.075497 7.500000
0.420000 -5.076259 7.500000
0.430000 -5.077029 7.500000
0.440000 -5.077807 7.500000
0.450000 -5.078593 7.500000
0.460000 -5.079387 7.500000
0.470000 -5.080189 7.500000
0.480000 -5.080999 7.500000
0.490000 -5.081817 7.500000
0.500000 -5.082644 7.500000
0.510000 -5.083479 7.500000
0.520000 -5.084322 7.500000
0.530000 -5.085174 7.500000
0.540000 -5.086034 7.500000
0.550000 -5.086903 7.500000
0.560000 -5.087781 7.500000
0.570000 -5.088667 7.500000
0.580000 -5.089563 7.500000
0.590000 -5.090468 7.500000
0.600000 -5.091382 7.500000
0.610000 -5.092305 7.500000
0.620000 -5.093237 7.500000
0.630000 -5.094179 7.500000
0.640000 -5.095130 7.500000
0.650000 -5.096091 7.500000
0.660000 -5.097062 7.500000
0.670000 -5.098042 7.500000
0.680000 -5.099032 7.500000
0.690000 -5.100033 7.500000
0.700000 -5.101043 7.500000
0.710000 -5.102064 7.500000
0.720000 -5.103095 7.500000
0.730000 -5.104136 7.500000
