0 0.600000
1 0.828000
2 0.491335
3 0.862241
4 0.409796
5 0.834428
6 0.476644
7 0.860618
8 0.413843
9 0.836891
10 0.470941
11 0.859587
12 0.416406
13 0.838392
14 0.467444
15 0.858843
16 0.418248
17 0.839442
18 0.464987
19 0.858271
20 0.419665
21 0.840235
22 0.463129
23 0.857810
24 0.420804
25 0.840862
26 0.461656
27 0.857428
28 0.421747
29 0.841374
30 0.460451
31 0.857104
32 0.422546
33 0.841803
34 0.459439
35 0.856824
36 0.423234
37 0.842169
38 0.458575
39 0.856580
40 0.423836
41 0.842486
42 0.457825
43 0.856363
44 0.424367
45 0.842765
46 0.457167
47 0.856170
48 0.424842
49 0.843012
50 0.456583
51 0.855996
52 0.425269
53 0.843233
54 0.456059
55 0.855839
56 0.425657
57 0.843432
58 0.455588
59 0.855695
60 0.426010
61 0.843613
62 0.455160
63 0.855563
64 0.426333
65 0.843777
66 0.454769
67 0.855442
68 0.426631
69 0.843929
70 0.454410
71 0.855329
72 0.426906
73 0.844068
74 0.454080
75 0.855225
76 0.427162
77 0.844196
78 0.453774
79 0.855128
80 0.427400
81 0.844316
82 0.453490
83 0.855037
84 0.427623
85 0.844427
86 0.453226
87 0.854952
88 0.427831
89 0.844531
90 0.452979
91 0.854872
92 0.428027
93 0.844629
94 0.452747
95 0.854797
96 0.428211
97 0.844720
98 0.452530
99 0.854726
100 0.428385
